age_segment;dt;item_topic;item_topic (copy);record_id;source_topic;топ-10;visits
36-40;24.09.2019 19:00:00;Россия;Россия;1065732;Спорт;Топ-10 тем;5
36-40;24.09.2019 19:00:00;Россия;Россия;1065793;Строительство;Топ-10 тем;3
36-40;24.09.2019 19:00:00;Россия;Россия;1065840;Технологии;Топ-10 тем;4
36-40;24.09.2019 19:00:00;Семья;Семья;1065963;Деньги;Топ-10 тем;3
36-40;24.09.2019 19:00:00;Семья;Семья;1066021;Дети;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Семья;Семья;1066088;Еда;Топ-10 тем;5
36-40;24.09.2019 19:00:00;Семья;Семья;1066148;Здоровье;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Семья;Семья;1066206;Знаменитости;Топ-10 тем;16
36-40;24.09.2019 19:00:00;Семья;Семья;1066263;Интерьеры;Топ-10 тем;5
36-40;24.09.2019 19:00:00;Семья;Семья;1066372;История;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Семья;Семья;1066433;Кино;Топ-10 тем;2
36-40;24.09.2019 19:00:00;Семья;Семья;1066514;Одежда;Топ-10 тем;4
36-40;24.09.2019 19:00:00;Семья;Семья;1066584;Полезные советы;Топ-10 тем;11
36-40;24.09.2019 19:00:00;Семья;Семья;1066627;Политика;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Семья;Семья;1066674;Психология;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Семья;Семья;1066777;Ремонт;Топ-10 тем;6
36-40;24.09.2019 19:00:00;Семья;Семья;1066831;Россия;Топ-10 тем;10
36-40;24.09.2019 19:00:00;Семья;Семья;1066889;Сад и дача;Топ-10 тем;3
36-40;24.09.2019 19:00:00;Семья;Семья;1067008;Семейные отношения;Топ-10 тем;13
36-40;24.09.2019 19:00:00;Семья;Семья;1067075;Семья;Топ-10 тем;8
36-40;24.09.2019 19:00:00;Семья;Семья;1067135;Строительство;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Семья;Семья;1067179;Финансы;Топ-10 тем;1
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067211;Деньги;Остальные;1
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067266;Дети;Остальные;7
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067321;Здоровье;Остальные;1
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067380;Знаменитости;Остальные;16
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067514;История;Остальные;3
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067576;Кино;Остальные;8
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067621;Музыка;Остальные;1
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067668;Одежда;Остальные;3
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067746;Политика;Остальные;7
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067819;Путешествия;Остальные;1
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067839;Ремонт;Остальные;1
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1067899;Россия;Остальные;15
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1068017;Семейные отношения;Остальные;11
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1068071;Семья;Остальные;4
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1068127;Спорт;Остальные;3
36-40;24.09.2019 19:00:00;Скандалы;Скандалы;1068184;Технологии;Остальные;3
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068308;Дети;Остальные;5
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068358;Еда;Остальные;1
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068458;Знаменитости;Остальные;2
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068509;Интерьеры;Остальные;2
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068605;История;Остальные;1
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068653;Кино;Остальные;4
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068687;Музыка;Остальные;3
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068733;Одежда;Остальные;4
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068787;Полезные советы;Остальные;5
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068878;Психология;Остальные;1
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068927;Путешествия;Остальные;4
36-40;24.09.2019 19:00:00;Туризм;Туризм;1068982;Ремонт;Остальные;5
36-40;24.09.2019 19:00:00;Туризм;Туризм;1069048;Россия;Остальные;6
36-40;24.09.2019 19:00:00;Туризм;Туризм;1069106;Сад и дача;Остальные;3
36-40;24.09.2019 19:00:00;Туризм;Туризм;1069166;Сделай сам;Остальные;4
36-40;24.09.2019 19:00:00;Туризм;Туризм;1069233;Семейные отношения;Остальные;5
36-40;24.09.2019 19:00:00;Туризм;Туризм;1069292;Семья;Остальные;2
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069459;Дети;Остальные;5
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069486;Здоровье;Остальные;1
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069533;Знаменитости;Остальные;11
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069627;История;Остальные;2
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069694;Кино;Остальные;16
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069744;Музыка;Остальные;1
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069792;Одежда;Остальные;4
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069924;Путешествия;Остальные;1
36-40;24.09.2019 19:00:00;Шоу;Шоу;1069975;Россия;Остальные;5
36-40;24.09.2019 19:00:00;Шоу;Шоу;1070046;Семейные отношения;Остальные;7
36-40;24.09.2019 19:00:00;Шоу;Шоу;1070101;Семья;Остальные;1
36-40;24.09.2019 19:00:00;Шоу;Шоу;1070147;Спорт;Остальные;1
36-40;24.09.2019 19:00:00;Шоу;Шоу;1070198;Финансы;Остальные;1
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070250;Авто;Остальные;4
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070323;Дети;Остальные;1
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070364;Еда;Остальные;1
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070444;Знаменитости;Остальные;3
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070502;Искусство;Остальные;1
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070563;История;Остальные;2
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070616;Кино;Остальные;2
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070697;Одежда;Остальные;1
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070764;Полезные советы;Остальные;14
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070880;Путешествия;Остальные;2
36-40;24.09.2019 19:00:00;Юмор;Юмор;1070993;Россия;Остальные;5
36-40;24.09.2019 19:00:00;Юмор;Юмор;1071149;Семейные отношения;Остальные;8
36-40;24.09.2019 19:00:00;Юмор;Юмор;1071213;Семья;Остальные;1
36-40;24.09.2019 19:00:00;Юмор;Юмор;1071267;Спорт;Остальные;6
36-40;24.09.2019 19:00:00;Юмор;Юмор;1071338;Финансы;Остальные;1
41-45;24.09.2019 18:28:00;Деньги;Деньги;1041674;Семья;Остальные;1
41-45;24.09.2019 18:28:00;Женщины;Женщины;1044226;Здоровье;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Здоровье;Здоровье;1045717;Одежда;Остальные;1
41-45;24.09.2019 18:28:00;Интересные факты;Интересные факты;1048469;Россия;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Искусство;Искусство;1049646;Путешествия;Остальные;1
41-45;24.09.2019 18:28:00;История;История;1050618;Музыка;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Красота;Красота;1052360;Сделай сам;Остальные;1
41-45;24.09.2019 18:28:00;Культура;Культура;1052697;Дети;Остальные;2
41-45;24.09.2019 18:28:00;Культура;Культура;1052819;Знаменитости;Остальные;1
41-45;24.09.2019 18:28:00;Культура;Культура;1053062;Кино;Остальные;1
41-45;24.09.2019 18:28:00;Культура;Культура;1053738;Технологии;Остальные;1
41-45;24.09.2019 18:28:00;Наука;Наука;1054511;Полезные советы;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Наука;Наука;1054818;Россия;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Общество;Общество;1056074;Психология;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Общество;Общество;1056141;Путешествия;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Общество;Общество;1056264;Россия;Топ-10 тем;2
41-45;24.09.2019 18:28:00;Отношения;Отношения;1057072;Интерьеры;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Отношения;Отношения;1057758;Россия;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Подборки;Подборки;1059424;Семейные отношения;Топ-10 тем;2
41-45;24.09.2019 18:28:00;Подборки;Подборки;1059640;Технологии;Топ-10 тем;1
41-45;24.09.2019 18:28:00;Полезные советы;Полезные советы;1060168;История;Топ-10 тем;2
41-45;24.09.2019 18:28:00;Психология;Психология;1061195;Дети;Остальные;1
41-45;24.09.2019 18:28:00;Путешествия;Путешествия;1062547;Искусство;Остальные;1
41-45;24.09.2019 18:28:00;Путешествия;Путешествия;1062700;Музыка;Остальные;1
41-45;24.09.2019 18:28:00;Путешествия;Путешествия;1063104;Сад и дача;Остальные;1
41-45;24.09.2019 18:28:00;Рассказы;Рассказы;1063776;История;Остальные;1
